constr_name,rhs,slack
R1248,1.0,1.0
R1249,1.0,1.0
R1250,1.0,1.0
R1251,1.0,0.0
R1252,1.0,1.0
R1253,1.0,1.0
R1254,1.0,1.0
R1255,1.0,1.0
R1256,1.0,0.0
R1257,1.0,0.0
R1258,1.0,1.0
R1259,1.0,1.0
R1260,1.0,1.0
R1261,1.0,0.0
R1262,1.0,0.0
R1263,1.0,0.0
R1264,1.0,1.0
R1265,1.0,1.0
R1266,1.0,0.0
R1267,1.0,0.0
R1268,1.0,0.0
R1269,1.0,0.0
R1270,1.0,1.0
R1271,1.0,0.0
R1272,1.0,0.0
R1273,1.0,0.0
R1274,1.0,0.0
R1275,1.0,0.0
R1276,1.0,0.0
R1277,1.0,0.0
R1278,1.0,0.0
R1279,1.0,0.0
R1280,1.0,0.0
R1281,1.0,0.0
R1282,1.0,0.0
R1283,1.0,0.0
R1284,1.0,0.0
R1285,1.0,0.0
R1286,1.0,0.0
R1287,1.0,0.0
R1288,1.0,0.0
R1289,1.0,0.0
R1290,1.0,0.0
R1291,1.0,0.0
R1292,1.0,0.0
R1293,1.0,0.0
R1294,1.0,0.0
R1295,1.0,0.0
R1296,1.0,0.0
R1297,1.0,0.0
R1298,1.0,0.0
R1299,1.0,0.0
R1300,1.0,0.0
R1301,1.0,0.0
R1302,1.0,0.0
R1303,1.0,0.0
R1304,1.0,0.0
R1305,1.0,0.0
R1306,1.0,0.0
R1307,1.0,0.0
R1308,1.0,0.0
R1309,1.0,0.0
R1310,1.0,0.0
R1311,1.0,0.0
R1312,1.0,0.0
R1313,1.0,0.0
R1314,1.0,0.0
R1315,1.0,0.0
R1316,1.0,0.0
R1317,1.0,0.0
R1318,1.0,0.0
R1319,1.0,0.0
R1320,1.0,0.0
R1321,1.0,0.0
R1322,1.0,0.0
R1323,1.0,0.0
R1324,1.0,0.0
R1325,1.0,0.0
R1326,1.0,0.0
R1327,1.0,0.0
R1328,1.0,0.0
R1329,1.0,1.0
R1330,1.0,0.0
R1331,1.0,0.0
R1332,1.0,0.0
R1333,1.0,0.0
R1334,1.0,1.0
R1335,1.0,0.0
R1336,1.0,0.0
R1337,1.0,0.0
R1338,1.0,1.0
R1339,1.0,0.0
R1340,1.0,0.0
R1341,1.0,1.0
R1342,1.0,0.0
R1343,1.0,1.0
R1344,1.0,0.0
R1345,0.0,0.0
R1346,0.0,0.0
R1347,0.0,0.0
R1348,0.0,0.0
R1349,0.0,0.0
R1350,0.0,0.0
R1351,0.0,0.0
R1352,0.0,0.0
R1353,0.0,0.0
R1354,0.0,0.0
R1355,0.0,0.0
R1356,0.0,0.0
R1357,0.0,0.0
R1358,0.0,0.0
R1359,0.0,0.0
R1360,0.0,0.0
R1361,0.0,0.0
R1362,0.0,0.0
R1363,0.0,0.0
R1364,0.0,0.0
R1365,0.0,0.0
R1366,0.0,0.0
R1367,0.0,0.0
R1368,0.0,0.0
R1369,0.0,0.0
R1370,0.0,0.0
R1371,0.0,0.0
R1372,0.0,0.0
R1373,0.0,0.0
R1374,0.0,1.0
R1375,0.0,1.0
R1376,0.0,1.0
R1377,0.0,1.0
R1378,0.0,1.0
R1379,0.0,1.0
R1380,0.0,1.0
R1381,0.0,1.0
R1382,0.0,1.0
R1383,0.0,1.0
R1384,0.0,1.0
R1385,0.0,1.0
R1386,0.0,1.0
R1387,0.0,1.0
R1388,0.0,1.0
R1389,0.0,1.0
R1390,0.0,1.0
R1391,0.0,1.0
R1392,0.0,1.0
R1393,0.0,1.0
R1394,0.0,1.0
R1395,0.0,1.0
R1396,0.0,1.0
R1397,0.0,1.0
R1398,0.0,1.0
R1399,0.0,1.0
R1400,0.0,1.0
R1401,0.0,1.0
R1402,0.0,1.0
R1403,0.0,1.0
R1404,0.0,1.0
R1405,0.0,1.0
R1406,0.0,1.0
R1407,0.0,1.0
R1408,0.0,1.0
R1409,0.0,1.0
R1410,0.0,1.0
R1411,0.0,1.0
R1412,0.0,1.0
R1413,0.0,1.0
R1414,0.0,1.0
R1415,0.0,1.0
R1416,0.0,1.0
R1417,0.0,1.0
R1418,0.0,1.0
R1419,0.0,1.0
R1420,0.0,1.0
R1421,0.0,1.0
R1422,0.0,1.0
R1423,0.0,1.0
R1424,0.0,1.0
R1425,0.0,1.0
R1426,0.0,1.0
R1427,0.0,1.0
R1428,0.0,1.0
R1429,0.0,1.0
R1430,0.0,1.0
R1431,0.0,1.0
R1432,0.0,1.0
R1433,0.0,1.0
R1434,0.0,1.0
R1435,0.0,1.0
R1436,0.0,1.0
R1437,0.0,1.0
R1438,0.0,1.0
R1439,0.0,1.0
R1440,0.0,1.0
R1441,0.0,1.0
R1442,0.0,1.0
R1443,0.0,1.0
R1444,0.0,1.0
R1445,0.0,1.0
R1446,0.0,1.0
R1447,0.0,1.0
R1448,0.0,1.0
R1449,0.0,1.0
R1450,0.0,1.0
R1451,0.0,1.0
R1452,0.0,1.0
R1453,0.0,1.0
R1454,0.0,1.0
R1455,0.0,1.0
R1456,0.0,1.0
R1457,0.0,1.0
R1458,0.0,1.0
R1459,0.0,1.0
R1460,0.0,1.0
R1461,0.0,1.0
R1462,0.0,1.0
R1463,0.0,1.0
R1464,0.0,1.0
R1465,0.0,1.0
R1466,0.0,1.0
R1467,0.0,1.0
R1468,0.0,1.0
R1469,0.0,1.0
R1470,0.0,1.0
R1471,0.0,1.0
R1472,0.0,1.0
R1473,0.0,1.0
R1474,0.0,1.0
R1475,0.0,1.0
R1476,0.0,1.0
R1477,0.0,1.0
R1478,0.0,1.0
R1479,0.0,1.0
R1480,0.0,1.0
R1481,0.0,1.0
R1482,0.0,1.0
R1483,0.0,1.0
R1484,0.0,1.0
R1485,0.0,1.0
R1486,0.0,1.0
R1487,0.0,1.0
R1488,0.0,1.0
R1489,0.0,1.0
R1490,0.0,1.0
R1491,1.0,0.0
R1492,1.0,0.0
R1493,1.0,0.0
R1494,1.0,0.0
R1495,1.0,0.0
R1496,1.0,0.0
R1497,1.0,0.0
R1498,1.0,0.0
R1499,1.0,0.0
R1500,1.0,0.0
R1501,1.0,0.0
R1502,1.0,0.0
R1503,1.0,0.0
R1504,1.0,0.0
R1505,1.0,0.0
R1506,1.0,0.0
R1507,1.0,0.0
R1508,1.0,0.0
R1509,1.0,0.0
R1510,1.0,0.0
R1511,1.0,0.0
R1512,1.0,0.0
R1513,1.0,0.0
R1514,1.0,0.0
R1515,1.0,0.0
R1516,1.0,0.0
R1517,1.0,0.0
R1518,1.0,0.0
R1519,1.0,0.0
R1520,1.0,0.0
R1521,1.0,0.0
R1522,1.0,0.0
R1523,1.0,0.0
R1524,1.0,0.0
R1525,1.0,0.0
R1526,1.0,0.0
R1527,1.0,0.0
R1528,1.0,0.0
R1529,1.0,0.0
R1530,1.0,0.0
R1531,1.0,0.0
R1532,1.0,0.0
R1533,1.0,0.0
R1534,1.0,0.0
R1535,1.0,0.0
R1536,1.0,0.0
R1537,1.0,0.0
R1538,1.0,0.0
R1539,1.0,0.0
R1540,1.0,0.0
R1541,1.0,0.0
R1542,1.0,0.0
R1543,1.0,0.0
R1544,1.0,0.0
R1545,1.0,0.0
R1546,1.0,0.0
R1547,1.0,0.0
R1548,1.0,0.0
R1549,1.0,0.0
R1550,1.0,0.0
R1551,1.0,0.0
R1552,1.0,0.0
R1553,1.0,0.0
R1554,1.0,0.0
R1555,1.0,0.0
R1556,1.0,0.0
R1557,1.0,0.0
R1558,1.0,0.0
R1559,1.0,0.0
R1560,1.0,0.0
R1561,1.0,0.0
R1562,1.0,0.0
R1563,1.0,0.0
R1564,1.0,0.0
R1565,1.0,0.0
R1566,1.0,0.0
R1567,1.0,0.0
R1568,1.0,0.0
R1569,1.0,0.0
R1570,1.0,0.0
R1571,1.0,0.0
R1572,1.0,0.0
R1573,1.0,0.0
R1574,1.0,0.0
R1575,1.0,0.0
R1576,1.0,0.0
R1577,1.0,0.0
R1578,1.0,0.0
R1579,1.0,0.0
R1580,1.0,0.0
R1581,1.0,0.0
R1582,1.0,0.0
R1583,1.0,0.0
R1584,1.0,0.0
R1585,1.0,0.0
R1586,1.0,0.0
R1587,1.0,0.0
R1588,1.0,0.0
R1589,1.0,0.0
R1590,1.0,0.0
R1591,1.0,0.0
R1592,1.0,0.0
R1593,1.0,0.0
R1594,1.0,0.0
R1595,1.0,0.0
R1596,1.0,0.0
R1597,1.0,0.0
R1598,1.0,0.0
R1599,1.0,0.0
R1600,1.0,0.0
R1601,1.0,0.0
R1602,1.0,0.0
R1603,1.0,0.0
R1604,1.0,0.0
R1605,1.0,0.0
R1606,1.0,0.0
R1607,1.0,0.0
R1608,1.0,0.0
R1609,1.0,0.0
R1610,1.0,0.0
R1611,1.0,0.0
R1612,1.0,0.0
R1613,1.0,0.0
R1614,0.0,0.0
R1615,0.0,0.0
R1616,0.0,0.0
R1617,0.0,0.0
R1618,0.0,0.0
R1619,0.0,0.0
R1620,0.0,0.0
R1621,0.0,0.0
R1622,0.0,0.0
R1623,0.0,0.0
R1624,0.0,0.0
R1625,0.0,0.0
R1626,0.0,0.0
R1627,0.0,0.0
R1628,0.0,0.0
R1629,0.0,0.0
R1630,0.0,0.0
R1631,0.0,0.0
R1632,0.0,0.0
R1633,0.0,0.0
R1634,0.0,0.0
R1635,0.0,0.0
R1636,0.0,0.0
R1637,0.0,0.0
R1638,0.0,0.0
R1639,0.0,0.0
R1640,0.0,1.0
R1641,0.0,1.0
R1642,0.0,1.0
R1643,0.0,0.0
R1644,0.0,0.0
R1645,0.0,1.0
R1646,0.0,1.0
R1647,0.0,1.0
R1648,0.0,1.0
R1649,0.0,0.0
R1650,0.0,1.0
R1651,0.0,1.0
R1652,0.0,1.0
R1653,0.0,1.0
R1654,0.0,1.0
R1655,0.0,0.0
R1656,0.0,0.0
R1657,0.0,0.0
R1658,0.0,0.0
R1659,0.0,0.0
R1660,0.0,0.0
R1661,0.0,1.0
R1662,0.0,1.0
R1663,0.0,1.0
R1664,0.0,1.0
R1665,0.0,1.0
R1666,0.0,1.0
R1667,0.0,1.0
R1668,0.0,1.0
R1669,0.0,1.0
R1670,0.0,1.0
R1671,0.0,1.0
R1672,0.0,1.0
R1673,0.0,1.0
R1674,0.0,1.0
R1675,0.0,1.0
R1676,0.0,1.0
R1677,0.0,1.0
R1678,0.0,1.0
R1679,0.0,1.0
R1680,0.0,1.0
R1681,0.0,1.0
R1682,0.0,1.0
R1683,0.0,1.0
R1684,0.0,1.0
R1685,0.0,1.0
R1686,0.0,1.0
R1687,0.0,1.0
R1688,0.0,1.0
R1689,0.0,1.0
R1690,0.0,1.0
R1691,0.0,1.0
R1692,0.0,1.0
R1693,0.0,1.0
R1694,0.0,1.0
R1695,0.0,1.0
R1696,0.0,1.0
R1697,0.0,1.0
R1698,0.0,1.0
R1699,0.0,1.0
R1700,0.0,1.0
R1701,0.0,1.0
R1702,0.0,1.0
R1703,0.0,1.0
R1704,0.0,1.0
R1705,0.0,1.0
R1706,0.0,1.0
R1707,0.0,1.0
R1708,0.0,1.0
R1709,0.0,1.0
R1710,0.0,1.0
R1711,0.0,1.0
R1712,0.0,1.0
R1713,0.0,1.0
R1714,0.0,1.0
R1715,0.0,1.0
R1716,0.0,1.0
R1717,0.0,1.0
R1718,0.0,1.0
R1719,0.0,1.0
R1720,0.0,0.0
R1721,0.0,1.0
R1722,0.0,1.0
R1723,0.0,1.0
R1724,0.0,1.0
R1725,0.0,0.0
R1726,0.0,0.0
R1727,0.0,1.0
R1728,0.0,1.0
R1729,0.0,1.0
R1730,0.0,0.0
R1731,0.0,0.0
R1732,0.0,0.0
R1733,0.0,1.0
R1734,0.0,1.0
R1735,0.0,0.0
R1736,0.0,0.0
R1737,0.0,0.0
R1738,0.0,0.0
R1739,0.0,1.0
R1740,0.0,0.0
R1741,0.0,0.0
R1742,0.0,0.0
R1743,0.0,0.0
R1744,0.0,0.0
R1745,0.0,0.0
R1746,0.0,0.0
R1747,0.0,0.0
R1748,0.0,0.0
R1749,0.0,0.0
R1750,0.0,0.0
R1751,0.0,0.0
R1752,0.0,0.0
R1753,0.0,0.0
R1754,0.0,0.0
R1755,0.0,0.0
R1756,0.0,0.0
R1757,0.0,0.0
R1758,0.0,0.0
R1759,0.0,0.0
R1760,1.0,1.0
R1761,1.0,1.0
R1762,1.0,1.0
R1763,1.0,0.0
R1764,1.0,0.0
R1765,1.0,0.0
R1766,1.0,1.0
R1767,1.0,1.0
R1768,1.0,0.0
R1769,1.0,0.0
R1770,1.0,0.0
R1771,1.0,0.0
R1772,1.0,1.0
R1773,1.0,0.0
R1774,1.0,0.0
R1775,1.0,0.0
R1776,1.0,0.0
R1777,1.0,0.0
R1778,1.0,0.0
R1779,1.0,0.0
R1780,1.0,0.0
R1781,1.0,0.0
R1782,1.0,0.0
R1783,1.0,0.0
R1784,1.0,0.0
R1785,1.0,0.0
R1786,1.0,0.0
R1787,1.0,0.0
R1788,1.0,0.0
R1789,1.0,0.0
R1790,1.0,0.0
R1791,1.0,0.0
R1792,1.0,0.0
R1793,1.0,0.0
R1794,1.0,0.0
R1795,1.0,0.0
R1796,1.0,0.0
R1797,1.0,0.0
R1798,1.0,0.0
R1799,1.0,0.0
R1800,1.0,0.0
R1801,1.0,0.0
R1802,1.0,0.0
R1803,1.0,0.0
R1804,1.0,0.0
R1805,1.0,0.0
R1806,1.0,0.0
R1807,1.0,0.0
R1808,1.0,0.0
R1809,1.0,0.0
R1810,1.0,0.0
R1811,1.0,0.0
R1812,1.0,0.0
R1813,1.0,0.0
R1814,1.0,0.0
R1815,1.0,0.0
R1816,1.0,0.0
R1817,1.0,0.0
R1818,1.0,0.0
R1819,1.0,0.0
R1820,1.0,0.0
R1821,1.0,0.0
R1822,1.0,0.0
R1823,1.0,0.0
R1824,1.0,0.0
R1825,1.0,0.0
R1826,1.0,0.0
R1827,1.0,0.0
R1828,1.0,0.0
R1829,1.0,0.0
R1830,1.0,0.0
R1831,1.0,0.0
R1832,1.0,0.0
R1833,1.0,0.0
R1834,1.0,0.0
R1835,1.0,0.0
R1836,1.0,0.0
R1837,1.0,0.0
R1838,1.0,0.0
R1839,1.0,0.0
R1840,1.0,0.0
R1841,1.0,0.0
R1842,1.0,0.0
R1843,1.0,1.0
R1844,1.0,0.0
R1845,1.0,0.0
R1846,1.0,0.0
R1847,1.0,0.0
R1848,1.0,1.0
R1849,1.0,1.0
R1850,1.0,0.0
R1851,1.0,0.0
R1852,1.0,0.0
R1853,1.0,1.0
R1854,1.0,1.0
R1855,1.0,1.0
R1856,1.0,0.0
R1857,1.0,0.0
R1858,1.0,1.0
R1859,1.0,1.0
R1860,1.0,1.0
R1861,1.0,1.0
R1862,1.0,0.0
R1863,1.0,1.0
R1864,1.0,1.0
R1865,1.0,1.0
R1866,1.0,1.0
R1867,1.0,1.0
R1868,1.0,0.0
R1869,1.0,0.0
R1870,1.0,0.0
R1871,1.0,0.0
R1872,1.0,0.0
R1873,1.0,1.0
R1874,1.0,1.0
R1875,1.0,1.0
R1876,1.0,1.0
R1877,1.0,1.0
R1878,1.0,1.0
R1879,1.0,1.0
R1880,1.0,1.0
R1881,1.0,1.0
R1882,1.0,1.0
R1883,0.0,0.0
R1884,0.0,0.0
R1885,0.0,0.0
R1886,0.0,0.0
R1887,0.0,0.0
R1888,0.0,0.0
R1889,0.0,0.0
R1890,0.0,0.0
R1891,0.0,0.0
R1892,0.0,0.0
R1893,0.0,0.0
R1894,0.0,0.0
R1895,0.0,0.0
R1896,0.0,0.0
R1897,0.0,0.0
R1898,0.0,0.0
R1899,0.0,0.0
R1900,0.0,0.0
R1901,0.0,0.0
R1902,0.0,0.0
R1903,0.0,0.0
R1904,0.0,0.0
R1905,0.0,0.0
R1906,0.0,0.0
R1907,0.0,0.0
R1908,0.0,0.0
R1909,0.0,0.0
R1910,0.0,0.0
R1911,0.0,0.0
R1912,0.0,1.0
R1913,0.0,1.0
R1914,0.0,1.0
R1915,0.0,1.0
R1916,0.0,1.0
R1917,0.0,1.0
R1918,0.0,1.0
R1919,0.0,1.0
R1920,0.0,1.0
R1921,0.0,1.0
R1922,0.0,1.0
R1923,0.0,1.0
R1924,0.0,1.0
R1925,0.0,1.0
R1926,0.0,1.0
R1927,0.0,1.0
R1928,0.0,1.0
R1929,0.0,1.0
R1930,0.0,1.0
R1931,0.0,1.0
R1932,0.0,1.0
R1933,0.0,1.0
R1934,0.0,1.0
R1935,0.0,1.0
R1936,0.0,1.0
R1937,0.0,1.0
R1938,0.0,1.0
R1939,0.0,1.0
R1940,0.0,1.0
R1941,0.0,1.0
R1942,0.0,1.0
R1943,0.0,1.0
R1944,0.0,1.0
R1945,0.0,1.0
R1946,0.0,1.0
R1947,0.0,1.0
R1948,0.0,1.0
R1949,0.0,1.0
R1950,0.0,1.0
R1951,0.0,1.0
R1952,0.0,1.0
R1953,0.0,1.0
R1954,0.0,1.0
R1955,0.0,1.0
R1956,0.0,1.0
R1957,0.0,1.0
R1958,0.0,1.0
R1959,0.0,1.0
R1960,0.0,1.0
R1961,0.0,1.0
R1962,0.0,1.0
R1963,0.0,1.0
R1964,0.0,1.0
R1965,0.0,1.0
R1966,0.0,1.0
R1967,0.0,1.0
R1968,0.0,1.0
R1969,0.0,1.0
R1970,0.0,1.0
R1971,0.0,1.0
R1972,0.0,1.0
R1973,0.0,1.0
R1974,0.0,1.0
R1975,0.0,1.0
R1976,0.0,1.0
R1977,0.0,1.0
R1978,0.0,1.0
R1979,0.0,1.0
R1980,0.0,1.0
R1981,0.0,1.0
R1982,0.0,1.0
R1983,0.0,1.0
R1984,0.0,1.0
R1985,0.0,1.0
R1986,0.0,1.0
R1987,0.0,1.0
R1988,0.0,1.0
R1989,0.0,1.0
R1990,0.0,1.0
R1991,0.0,1.0
R1992,0.0,1.0
R1993,0.0,1.0
R1994,0.0,1.0
R1995,0.0,1.0
R1996,0.0,1.0
R1997,0.0,1.0
R1998,0.0,1.0
R1999,0.0,1.0
R2000,0.0,1.0
R2001,0.0,1.0
R2002,0.0,1.0
R2003,0.0,1.0
R2004,0.0,1.0
R2005,0.0,1.0
R2006,0.0,1.0
R2007,0.0,1.0
R2008,0.0,1.0
R2009,0.0,1.0
R2010,0.0,1.0
R2011,0.0,1.0
R2012,0.0,1.0
R2013,0.0,0.0
R2014,0.0,1.0
R2015,0.0,1.0
R2016,0.0,1.0
R2017,0.0,1.0
R2018,0.0,0.0
R2019,0.0,1.0
R2020,0.0,1.0
R2021,0.0,1.0
R2022,0.0,0.0
R2023,0.0,1.0
R2024,0.0,1.0
R2025,0.0,0.0
R2026,0.0,1.0
R2027,0.0,0.0
R2028,0.0,0.0
R2029,1.0,0.0
R2030,1.0,0.0
R2031,1.0,0.0
R2032,1.0,0.0
R2033,1.0,0.0
R2034,1.0,0.0
R2035,1.0,0.0
R2036,1.0,0.0
R2037,1.0,0.0
R2038,1.0,0.0
R2039,1.0,0.0
R2040,1.0,0.0
R2041,1.0,0.0
R2042,1.0,0.0
R2043,1.0,0.0
R2044,1.0,0.0
R2045,1.0,0.0
R2046,1.0,0.0
R2047,1.0,0.0
R2048,1.0,0.0
R2049,1.0,0.0
R2050,1.0,0.0
R2051,1.0,0.0
R2052,1.0,0.0
R2053,1.0,0.0
R2054,1.0,0.0
R2055,1.0,0.0
R2056,1.0,0.0
R2057,1.0,0.0
R2058,1.0,0.0
R2059,1.0,0.0
R2060,1.0,0.0
R2061,1.0,0.0
R2062,1.0,0.0
R2063,1.0,0.0
R2064,1.0,0.0
R2065,1.0,0.0
R2066,1.0,0.0
R2067,1.0,0.0
R2068,1.0,0.0
R2069,1.0,0.0
R2070,1.0,0.0
R2071,1.0,0.0
R2072,1.0,0.0
R2073,1.0,0.0
R2074,1.0,0.0
R2075,1.0,0.0
R2076,1.0,0.0
R2077,1.0,0.0
R2078,1.0,0.0
R2079,1.0,0.0
R2080,1.0,0.0
R2081,1.0,0.0
R2082,1.0,0.0
R2083,1.0,0.0
R2084,1.0,0.0
R2085,1.0,0.0
R2086,1.0,0.0
R2087,1.0,0.0
R2088,1.0,0.0
R2089,1.0,0.0
R2090,1.0,0.0
R2091,1.0,0.0
R2092,1.0,0.0
R2093,1.0,0.0
R2094,1.0,0.0
R2095,1.0,0.0
R2096,1.0,0.0
R2097,1.0,0.0
R2098,1.0,0.0
R2099,1.0,0.0
R2100,1.0,0.0
R2101,1.0,0.0
R2102,1.0,0.0
R2103,1.0,0.0
R2104,1.0,0.0
R2105,1.0,0.0
R2106,1.0,0.0
R2107,1.0,0.0
R2108,1.0,0.0
R2109,1.0,0.0
R2110,1.0,0.0
R2111,1.0,0.0
R2112,1.0,0.0
R2113,1.0,0.0
R2114,1.0,0.0
R2115,1.0,0.0
R2116,1.0,0.0
R2117,1.0,0.0
R2118,1.0,0.0
R2119,1.0,0.0
R2120,1.0,0.0
R2121,1.0,0.0
R2122,1.0,0.0
R2123,1.0,0.0
R2124,1.0,0.0
R2125,1.0,0.0
R2126,1.0,0.0
R2127,1.0,0.0
R2128,1.0,0.0
R2129,1.0,0.0
R2130,1.0,0.0
R2131,1.0,0.0
R2132,1.0,0.0
R2133,1.0,0.0
R2134,1.0,0.0
R2135,1.0,0.0
R2136,1.0,1.0
R2137,1.0,0.0
R2138,1.0,0.0
R2139,1.0,0.0
R2140,1.0,0.0
R2141,1.0,1.0
R2142,1.0,0.0
R2143,1.0,0.0
R2144,1.0,0.0
R2145,1.0,1.0
R2146,1.0,0.0
R2147,1.0,0.0
R2148,1.0,1.0
R2149,1.0,0.0
R2150,1.0,1.0
R2151,1.0,0.0
R2152,0.0,0.0
R2153,0.0,0.0
R2154,0.0,0.0
R2155,0.0,0.0
R2156,0.0,0.0
R2157,0.0,0.0
R2158,0.0,0.0
R2159,0.0,0.0
R2160,0.0,0.0
R2161,0.0,0.0
R2162,0.0,0.0
R2163,0.0,0.0
R2164,0.0,0.0
R2165,0.0,0.0
R2166,0.0,0.0
R2167,0.0,0.0
R2168,0.0,0.0
R2169,0.0,0.0
R2170,0.0,0.0
R2171,0.0,0.0
R2172,0.0,0.0
R2173,0.0,0.0
R2174,0.0,0.0
R2175,0.0,0.0
R2176,0.0,0.0
R2177,0.0,0.0
R2178,0.0,0.0
R2179,0.0,0.0
R2180,0.0,0.0
R2181,0.0,0.0
R2182,0.0,0.0
R2183,0.0,0.0
R2184,0.0,0.0
R2185,0.0,0.0
R2186,0.0,1.0
R2187,0.0,0.0
R2188,0.0,0.0
R2189,0.0,0.0
R2190,0.0,0.0
R2191,0.0,1.0
R2192,0.0,1.0
R2193,0.0,0.0
R2194,0.0,0.0
R2195,0.0,0.0
R2196,0.0,1.0
R2197,0.0,1.0
R2198,0.0,1.0
R2199,0.0,0.0
R2200,0.0,0.0
R2201,0.0,1.0
R2202,0.0,1.0
R2203,0.0,1.0
R2204,0.0,1.0
R2205,0.0,0.0
R2206,0.0,1.0
R2207,0.0,1.0
R2208,0.0,1.0
R2209,0.0,1.0
R2210,0.0,1.0
R2211,0.0,0.0
R2212,0.0,0.0
R2213,0.0,0.0
R2214,0.0,0.0
R2215,0.0,0.0
R2216,0.0,0.0
R2217,0.0,1.0
R2218,0.0,1.0
R2219,0.0,1.0
R2220,0.0,1.0
R2221,0.0,1.0
R2222,0.0,1.0
R2223,0.0,1.0
R2224,0.0,1.0
R2225,0.0,1.0
R2226,0.0,1.0
R2227,0.0,1.0
R2228,0.0,1.0
R2229,0.0,1.0
R2230,0.0,1.0
R2231,0.0,1.0
R2232,0.0,1.0
R2233,0.0,1.0
R2234,0.0,1.0
R2235,0.0,1.0
R2236,0.0,1.0
R2237,0.0,1.0
R2238,0.0,1.0
R2239,0.0,1.0
R2240,0.0,1.0
R2241,0.0,1.0
R2242,0.0,1.0
R2243,0.0,1.0
R2244,0.0,1.0
R2245,0.0,1.0
R2246,0.0,1.0
R2247,0.0,1.0
R2248,0.0,1.0
R2249,0.0,1.0
R2250,0.0,1.0
R2251,0.0,1.0
R2252,0.0,1.0
R2253,0.0,1.0
R2254,0.0,1.0
R2255,0.0,1.0
R2256,0.0,1.0
R2257,0.0,1.0
R2258,0.0,1.0
R2259,0.0,1.0
R2260,0.0,1.0
R2261,0.0,1.0
R2262,0.0,1.0
R2263,0.0,1.0
R2264,0.0,1.0
R2265,0.0,1.0
R2266,0.0,1.0
R2267,0.0,1.0
R2268,0.0,1.0
R2269,0.0,1.0
R2270,0.0,1.0
R2271,0.0,1.0
R2272,0.0,1.0
R2273,0.0,1.0
R2274,0.0,1.0
R2275,0.0,1.0
R2276,0.0,1.0
R2277,0.0,1.0
R2278,0.0,1.0
R2279,0.0,1.0
R2280,0.0,1.0
R2281,0.0,1.0
R2282,0.0,1.0
R2283,0.0,1.0
R2284,0.0,1.0
R2285,0.0,1.0
R2286,0.0,1.0
R2287,0.0,1.0
R2288,0.0,1.0
R2289,0.0,1.0
R2290,0.0,1.0
R2291,0.0,1.0
R2292,0.0,1.0
R2293,0.0,1.0
R2294,0.0,1.0
R2295,0.0,1.0
R2296,0.0,1.0
R2297,0.0,1.0
R2298,1.0,1.0
R2299,1.0,1.0
R2300,1.0,1.0
R2301,1.0,1.0
R2302,1.0,1.0
R2303,1.0,1.0
R2304,1.0,1.0
R2305,1.0,1.0
R2306,1.0,1.0
R2307,1.0,1.0
R2308,1.0,1.0
R2309,1.0,0.0
R2310,1.0,1.0
R2311,1.0,1.0
R2312,1.0,1.0
R2313,1.0,1.0
R2314,1.0,0.0
R2315,1.0,0.0
R2316,1.0,1.0
R2317,1.0,1.0
R2318,1.0,1.0
R2319,1.0,0.0
R2320,1.0,0.0
R2321,1.0,0.0
R2322,1.0,1.0
R2323,1.0,1.0
R2324,1.0,0.0
R2325,1.0,0.0
R2326,1.0,0.0
R2327,1.0,0.0
R2328,1.0,1.0
R2329,1.0,0.0
R2330,1.0,0.0
R2331,1.0,0.0
R2332,1.0,0.0
R2333,1.0,0.0
R2334,1.0,0.0
R2335,1.0,0.0
R2336,1.0,0.0
R2337,1.0,0.0
R2338,1.0,0.0
R2339,1.0,0.0
R2340,1.0,0.0
R2341,1.0,0.0
R2342,1.0,0.0
R2343,1.0,0.0
R2344,1.0,0.0
R2345,1.0,0.0
R2346,1.0,0.0
R2347,1.0,0.0
R2348,1.0,0.0
R2349,1.0,0.0
R2350,1.0,0.0
R2351,1.0,0.0
R2352,1.0,0.0
R2353,1.0,0.0
R2354,1.0,0.0
R2355,1.0,0.0
R2356,1.0,0.0
R2357,1.0,0.0
R2358,1.0,0.0
R2359,1.0,0.0
R2360,1.0,0.0
R2361,1.0,0.0
R2362,1.0,0.0
R2363,1.0,0.0
R2364,1.0,0.0
R2365,1.0,0.0
R2366,1.0,0.0
R2367,1.0,0.0
R2368,1.0,0.0
R2369,1.0,0.0
R2370,1.0,0.0
R2371,1.0,0.0
R2372,1.0,0.0
R2373,1.0,0.0
R2374,1.0,0.0
R2375,1.0,0.0
R2376,1.0,0.0
R2377,1.0,0.0
R2378,1.0,0.0
R2379,1.0,0.0
R2380,1.0,0.0
R2381,1.0,0.0
R2382,1.0,0.0
R2383,1.0,0.0
R2384,1.0,0.0
R2385,1.0,0.0
R2386,1.0,0.0
R2387,1.0,0.0
R2388,1.0,0.0
R2389,1.0,0.0
R2390,1.0,0.0
R2391,1.0,0.0
R2392,1.0,0.0
R2393,1.0,0.0
R2394,1.0,0.0
R2395,1.0,0.0
R2396,1.0,0.0
R2397,1.0,0.0
R2398,1.0,0.0
R2399,1.0,0.0
R2400,1.0,0.0
R2401,1.0,0.0
R2402,1.0,0.0
R2403,1.0,0.0
R2404,1.0,0.0
R2405,1.0,0.0
R2406,1.0,0.0
R2407,1.0,0.0
R2408,1.0,0.0
R2409,1.0,0.0
R2410,1.0,0.0
R2411,1.0,0.0
R2412,1.0,0.0
